id,application_date,contract_id,bank,summa,loan_summa,claim_date,claim_id,contract_date
2925426,2024-02-13 04:40:37.598000+00:00,ac243857a978386,,309600000,0,2022-09-05,ac243857a978386,2022-09-05
2925426,2024-02-13 04:40:37.598000+00:00,ac243857a1100505,,453600000,75600000,2022-10-30,ac243857a1100505,2022-10-30
2925427,2024-02-13 04:40:51.745000+00:00,,,,,,,
2925428,2024-02-13 04:41:03.417000+00:00,,,,,,,
2925429,2024-02-13 04:41:34.901000+00:00,3787,MKO,1000000000,0,2020-10-29,377400000890,2020-10-29
2925429,2024-02-13 04:41:34.901000+00:00,5464,MKO,2500000000,208232666,2022-03-15,545800000000,2022-03-15
2925429,2024-02-13 04:41:34.901000+00:00,,ORG,,,2022-05-06,628064,
2925429,2024-02-13 04:41:34.901000+00:00,,ORG,,,2023-05-16,2167929,
2925429,2024-02-13 04:41:34.901000+00:00,,004,,,2024-01-31,133815,
2925429,2024-02-13 04:41:34.901000+00:00,,004,,,2024-01-31,133816,
2925429,2024-02-13 04:41:34.901000+00:00,,004,,,2024-02-01,133970,
2925429,2024-02-13 04:41:34.901000+00:00,,004,,,2024-02-02,134297,
2925429,2024-02-13 04:41:34.901000+00:00,,004,,,2024-02-02,134299,
2925429,2024-02-13 04:41:34.901000+00:00,,063,,,2024-02-13,554500717,
2925430,2024-02-13 04:41:34.901000+00:00,3787,MKO,1000000000,0,2020-10-29,377400000890,2020-10-29
2925430,2024-02-13 04:41:34.901000+00:00,5464,MKO,2500000000,208232666,2022-03-15,545800000000,2022-03-15
2925430,2024-02-13 04:41:34.901000+00:00,,ORG,,,2022-05-06,628064,
2925430,2024-02-13 04:41:34.901000+00:00,,ORG,,,2023-05-16,2167929,
2925430,2024-02-13 04:41:34.901000+00:00,,004,,,2024-01-31,133815,
2925430,2024-02-13 04:41:34.901000+00:00,,004,,,2024-01-31,133816,
2925430,2024-02-13 04:41:34.901000+00:00,,004,,,2024-02-01,133970,
2925430,2024-02-13 04:41:34.901000+00:00,,004,,,2024-02-02,134297,
2925430,2024-02-13 04:41:34.901000+00:00,,004,,,2024-02-02,134299,
2925430,2024-02-13 04:41:34.901000+00:00,,063,,,2024-02-13,554500717,
2925431,2024-02-13 04:45:09.620000+00:00,,,,,,,
2925432,2024-02-13 04:45:20.412000+00:00,437510,055,800000000,0,2020-08-24,357151,2020-08-25
2925432,2024-02-13 04:45:20.412000+00:00,453681,055,2200000000,0,2021-07-14,383854,2021-07-16
2925432,2024-02-13 04:45:20.412000+00:00,545293,055,2200000000,389592220,2021-07-14,513545,2021-07-16
2925432,2024-02-13 04:45:20.412000+00:00,,014,,,2021-07-22,F00138139,
2925432,2024-02-13 04:45:20.412000+00:00,,063,,,2021-07-22,550059966,
2925432,2024-02-13 04:45:20.412000+00:00,,014,,,2021-11-28,F00210042,
2925432,2024-02-13 04:45:20.412000+00:00,,063,,,2022-10-30,551704250,
2925432,2024-02-13 04:45:20.412000+00:00,,063,,,2022-12-16,551945403,
2925432,2024-02-13 04:45:20.412000+00:00,ac243857a278786,,397900000,0,2021-07-22,ac243857a278786,2021-07-22
2925432,2024-02-13 04:45:20.412000+00:00,ac243857a443114,,322200000,0,2021-11-28,ac243857a443114,2021-11-28
2925432,2024-02-13 04:45:20.412000+00:00,ac243857a978386,,309600000,0,2022-09-05,ac243857a978386,2022-09-05
2925432,2024-02-13 04:45:20.412000+00:00,ac243857a1100505,,453600000,75600000,2022-10-30,ac243857a1100505,2022-10-30
2925433,2024-02-13 04:45:20.412000+00:00,437510,055,800000000,0,2020-08-24,357151,2020-08-25
2925433,2024-02-13 04:45:20.412000+00:00,453681,055,2200000000,0,2021-07-14,383854,2021-07-16
2925433,2024-02-13 04:45:20.412000+00:00,545293,055,2200000000,389592220,2021-07-14,513545,2021-07-16
2925433,2024-02-13 04:45:20.412000+00:00,,014,,,2021-07-22,F00138139,
2925433,2024-02-13 04:45:20.412000+00:00,,063,,,2021-07-22,550059966,
2925433,2024-02-13 04:45:20.412000+00:00,,014,,,2021-11-28,F00210042,
2925433,2024-02-13 04:45:20.412000+00:00,,063,,,2022-10-30,551704250,
2925433,2024-02-13 04:45:20.412000+00:00,,063,,,2022-12-16,551945403,
2925433,2024-02-13 04:45:20.412000+00:00,ac243857a278786,,397900000,0,2021-07-22,ac243857a278786,2021-07-22
2925433,2024-02-13 04:45:20.412000+00:00,ac243857a443114,,322200000,0,2021-11-28,ac243857a443114,2021-11-28
2925433,2024-02-13 04:45:20.412000+00:00,ac243857a978386,,309600000,0,2022-09-05,ac243857a978386,2022-09-05
2925433,2024-02-13 04:45:20.412000+00:00,ac243857a1100505,,453600000,75600000,2022-10-30,ac243857a1100505,2022-10-30
2925434,2024-02-13 04:45:42.782000+00:00,,,,,,,
2925435,2024-02-13 04:46:05.619000+00:00,,,,,,,
2925436,2024-02-13 04:46:14.687000+00:00,,014,,,2023-11-15,F01394675,
2925436,2024-02-13 04:46:14.687000+00:00,,014,,,2024-02-07,F01673533,
2925436,2024-02-13 04:46:14.687000+00:00,,MKO,,,2024-02-07,41385500000000,
2925436,2024-02-13 04:46:14.687000+00:00,554450252,063,700000000,700000000,2024-02-07,554450252,2024-02-07
2925437,2024-02-13 04:46:21.669000+00:00,,,,,,,
2925438,2024-02-13 04:46:14.687000+00:00,,014,,,2023-11-15,F01394675,
2925438,2024-02-13 04:46:14.687000+00:00,,014,,,2024-02-07,F01673533,
2925438,2024-02-13 04:46:14.687000+00:00,,MKO,,,2024-02-07,41385500000000,
2925438,2024-02-13 04:46:14.687000+00:00,554450252,063,700000000,700000000,2024-02-07,554450252,2024-02-07
2925439,2024-02-13 04:46:32.578000+00:00,,,,,,,
2925440,2024-02-13 04:46:43.913000+00:00,,014,,,2023-11-15,F01394675,
2925440,2024-02-13 04:46:43.913000+00:00,,014,,,2024-02-07,F01673533,
2925440,2024-02-13 04:46:43.913000+00:00,,MKO,,,2024-02-07,41385500000000,
2925440,2024-02-13 04:46:43.913000+00:00,554450252,063,700000000,700000000,2024-02-07,554450252,2024-02-07
2925441,2024-02-13 04:46:46.182000+00:00,,,,,,,
2925442,2024-02-13 04:46:43.913000+00:00,,014,,,2023-11-15,F01394675,
2925442,2024-02-13 04:46:43.913000+00:00,,014,,,2024-02-07,F01673533,
2925442,2024-02-13 04:46:43.913000+00:00,,MKO,,,2024-02-07,41385500000000,
2925442,2024-02-13 04:46:43.913000+00:00,554450252,063,700000000,700000000,2024-02-07,554450252,2024-02-07
2925443,2024-02-13 04:47:28.550000+00:00,367190,012,650000000,0,2016-09-24,588988,2016-09-24
2925443,2024-02-13 04:47:28.550000+00:00,,MKO,,,2017-03-25,4000400000000,
2925443,2024-02-13 04:47:28.550000+00:00,1432052,033,1100000000,0,2020-07-17,471412,2020-07-17
2925443,2024-02-13 04:47:28.550000+00:00,,033,,,2021-07-02,IB107021770255303,
2925443,2024-02-13 04:47:28.550000+00:00,1657429,033,2450000000,0,2021-07-02,757143,2021-07-08
2925443,2024-02-13 04:47:28.550000+00:00,1666892,033,1200000000,0,2021-07-14,777084,2021-07-14
2925443,2024-02-13 04:47:28.550000+00:00,,014,,,2021-08-27,F00156364,
2925443,2024-02-13 04:47:28.550000+00:00,,MKO,,,2021-09-24,12320200000000,
2925443,2024-02-13 04:47:28.550000+00:00,1751564,033,130000000,0,2021-10-07,903006,2021-10-07
2925443,2024-02-13 04:47:28.550000+00:00,550229778,063,100000000,0,2021-11-27,550229778,2021-11-29
2925443,2024-02-13 04:47:28.550000+00:00,550408738,063,430000000,0,2022-02-03,550408738,2022-02-03
2925443,2024-02-13 04:47:28.550000+00:00,1851791,033,100000000,0,2022-02-23,1065481,2022-02-23
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-01,550493975,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-03,550500986,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-03,550501120,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-03,550501831,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-05,550508415,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-07,550517043,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-08,550518857,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-15,550546420,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-15,550548736,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-16,550551870,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-16,550551902,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-16,550552685,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2022-03-18,3630718,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-24,550584345,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-27,550600530,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-03-27,550600577,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-01,550625028,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-02,550629340,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-02,550630978,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-03,550633924,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-04,550637350,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-06,550650631,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-08,550656360,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-09,550663534,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-09,550663561,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-09,550663579,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-09,550663622,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-09,550663853,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-09,550663878,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-09,550663977,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-09,550664017,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-09,550666213,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-09,550666220,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-10,550666490,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-11,550669347,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-11,550671831,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-12,550674505,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-12,550674508,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-12,550674513,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-12,550674527,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-12,550678065,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-13,550679648,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-15,550692133,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-15,550692207,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-16,550694726,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-19,550712833,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-21,550721218,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-04-21,550721239,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-05-01,550768046,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-05-01,550768057,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-05-02,550769649,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-05-03,550773105,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-05-05,550777738,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-05-06,550782833,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2022-05-16,4181059,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-05-21,550833124,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-06-05,550899358,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-06-06,550906124,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-06-09,550918925,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-06-13,550933809,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-06-14,550940236,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2022-06-16,4508134,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-06-20,550968223,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-06-29,551021093,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-07-05,551053103,
2925443,2024-02-13 04:47:28.550000+00:00,,033,,,2022-07-07,IB207079622554612,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-07-13,551090762,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2022-07-19,4828141,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-07-20,551128725,
2925443,2024-02-13 04:47:28.550000+00:00,,033,,,2022-08-10,IB208106129322879,
2925443,2024-02-13 04:47:28.550000+00:00,1960627,033,2500000000,1416572231,2022-08-10,1251368,2022-08-11
2925443,2024-02-13 04:47:28.550000+00:00,,033,,,2022-08-15,IB208150377735366,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2022-08-22,5140049,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2022-08-22,5140090,
2925443,2024-02-13 04:47:28.550000+00:00,5140124,062,118000000,0,2022-08-22,5140124,2022-08-22
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2022-08-22,5140271,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2022-09-12,551450266,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2022-09-23,5446975,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2022-11-07,5845644,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2022-12-07,6187409,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-01-06,552050016,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-01-13,6631776,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-01-13,6632205,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-01-13,6632340,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-01-16,552092207,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-01-16,6651284,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-01-16,6668194,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-01-19,6699967,
2925443,2024-02-13 04:47:28.550000+00:00,6702134,062,246822100,0,2023-01-19,6702134,2023-01-19
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-01-26,552142041,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-01-28,552154023,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-01-31,552166035,
2925443,2024-02-13 04:47:28.550000+00:00,6868542,062,1298418900,0,2023-01-31,6868542,2023-01-31
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-02-09,552208713,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-02-13,552227676,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-02-20,552265495,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-02-23,12248971,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-02-23,12252930,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-02-23,12252987,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-02-23,552284185,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-02-24,12261863,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-02-24,12263131,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-02-24,12263201,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-02-24,552290897,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-02-25,552300173,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-02-27,12273967,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-02-27,12279007,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-02-27,12289326,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-03-01,552319835,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-03-02,12341896,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-03-06,552347423,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-03-10,552366360,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-03-24,552435632,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-03-30,552467569,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-03-31,552475924,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-04-17,552557553,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-04-18,12908469,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-04-18,12909507,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-04-24,552595579,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-04-27,13028383,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-05-05,13126592,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-05-06,13136415,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-05-07,552675579,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-05-07,552675638,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-05-12,552710460,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-05-25,552795699,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-05-28,552812399,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-05-29,552820424,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-01,552837631,
2925443,2024-02-13 04:47:28.550000+00:00,,051,,,2023-06-03,42551,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-03,552852009,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-05,552858030,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-12,552903031,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-06-13,23100266512,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-06-13,23100266520,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-13,552909310,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-14,552913248,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-16,552926781,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-17,552933164,
2925443,2024-02-13 04:47:28.550000+00:00,13600949,062,2241301519,0,2023-06-18,13600949,2023-06-18
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-18,552938667,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-19,552943451,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-19,552948092,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-20,552950248,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-20,552952220,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-21,552960049,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-22,552965373,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-22,552965860,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-24,552973395,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-24,552973398,
2925443,2024-02-13 04:47:28.550000+00:00,,033,,,2023-06-25,1695608,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-25,552979169,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-06-27,23100295979,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-06-27,23100295991,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-27,552992670,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-28,552996072,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-06-30,553004991,
2925443,2024-02-13 04:47:28.550000+00:00,,051,,,2023-07-01,45012,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-07-02,23100303515,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-07-02,23100303581,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-07-02,553010479,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-07-03,13767683,
2925443,2024-02-13 04:47:28.550000+00:00,13796120,062,2517671099,0,2023-07-06,13796120,2023-07-06
2925443,2024-02-13 04:47:28.550000+00:00,,011,,,2023-07-06,2431422,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-07-08,553039955,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-07-10,553053086,
2925443,2024-02-13 04:47:28.550000+00:00,711712,030,1000000000,,2023-07-10,955850,2023-07-10
2925443,2024-02-13 04:47:28.550000+00:00,711724,030,1000000000,,2023-07-10,955869,2023-07-10
2925443,2024-02-13 04:47:28.550000+00:00,712068,030,1000000000,,2023-07-10,957310,2023-07-10
2925443,2024-02-13 04:47:28.550000+00:00,13857958,062,2517618768,2246066349,2023-07-11,13857958,2023-07-11
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-07-19,23100311286,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-07-19,23100311366,
2925443,2024-02-13 04:47:28.550000+00:00,162216,061,302900000,243332915,2023-07-19,323943,2023-07-19
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-07-21,65158,
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-07-21,65159,
2925443,2024-02-13 04:47:28.550000+00:00,,051,,,2023-07-24,47931,
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-07-24,65229,
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-07-28,65593,
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-07-28,65594,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-07-29,553165135,
2925443,2024-02-13 04:47:28.550000+00:00,,033,,,2023-07-30,1756735,
2925443,2024-02-13 04:47:28.550000+00:00,,011,,,2023-07-31,2439192,
2925443,2024-02-13 04:47:28.550000+00:00,724763,030,1000000000,,2023-07-31,990694,2023-07-31
2925443,2024-02-13 04:47:28.550000+00:00,725479,030,1000000000,,2023-07-31,991955,2023-07-31
2925443,2024-02-13 04:47:28.550000+00:00,728598,030,1000000000,,2023-08-04,1001473,2023-08-04
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-04,14151775,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-04,14152497,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-08-04,23100332611,
2925443,2024-02-13 04:47:28.550000+00:00,,011,,,2023-08-04,2440663,
2925443,2024-02-13 04:47:28.550000+00:00,,002,,,2023-08-07,NBU_SL88098#1-H,
2925443,2024-02-13 04:47:28.550000+00:00,,002,,,2023-08-07,NBU_SL88098#1-J,
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-08-08,66114,
2925443,2024-02-13 04:47:28.550000+00:00,,011,,,2023-08-09,2442548,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-10,14214209,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-10,14214223,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-10,14214229,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-10,14216552,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-10,14219876,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-08-10,23100339566,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-08-10,23100340536,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-08-10,23100340598,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-11,14237865,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-08-11,23100341980,
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-08-11,66442,
2925443,2024-02-13 04:47:28.550000+00:00,,051,,,2023-08-12,50294,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-14,14253478,
2925443,2024-02-13 04:47:28.550000+00:00,,013,,,2023-08-14,2177518,
2925443,2024-02-13 04:47:28.550000+00:00,,013,,,2023-08-14,2177697,
2925443,2024-02-13 04:47:28.550000+00:00,,013,,,2023-08-14,2183947,
2925443,2024-02-13 04:47:28.550000+00:00,,011,,,2023-08-14,2444537,
2925443,2024-02-13 04:47:28.550000+00:00,737971,030,1000000000,,2023-08-15,1024130,2023-08-15
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-15,14278990,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-08-15,23100346798,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-08-15,23100346824,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-16,14297775,
2925443,2024-02-13 04:47:28.550000+00:00,425968,011,820000000,442425035,2023-08-18,2446727,2023-08-18
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-08-18,66898,
2925443,2024-02-13 04:47:28.550000+00:00,86540,MKO,600000000,0,2023-08-18,8518200000000,2023-08-18
2925443,2024-02-13 04:47:28.550000+00:00,,013,,,2023-08-21,2206379,
2925443,2024-02-13 04:47:28.550000+00:00,,005,,,2023-08-22,mkb1023490,
2925443,2024-02-13 04:47:28.550000+00:00,,009,,,2023-08-22,1930099,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-08-24,553303856,
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-08-24,67288,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-08-28,14459342,
2925443,2024-02-13 04:47:28.550000+00:00,,011,,,2023-08-28,2451221,
2925443,2024-02-13 04:47:28.550000+00:00,,013,,,2023-08-29,2240843,
2925443,2024-02-13 04:47:28.550000+00:00,,063,,,2023-09-01,553340614,
2925443,2024-02-13 04:47:28.550000+00:00,,012,,,2023-09-03,2026659,
2925443,2024-02-13 04:47:28.550000+00:00,,051,,,2023-09-03,52518,
2925443,2024-02-13 04:47:28.550000+00:00,,014,,,2023-09-04,F01180032,
2925443,2024-02-13 04:47:28.550000+00:00,747342,030,600000000,,2023-09-04,1043387,2023-09-04
2925443,2024-02-13 04:47:28.550000+00:00,747540,030,200000000,,2023-09-04,1043585,2023-09-04
2925443,2024-02-13 04:47:28.550000+00:00,,013,,,2023-09-05,2259581,
2925443,2024-02-13 04:47:28.550000+00:00,750390,030,1000000000,,2023-09-07,1051441,2023-09-07
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-09-08,68408,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-09-12,14633240,
2925443,2024-02-13 04:47:28.550000+00:00,,004,,,2023-09-12,68603,
2925443,2024-02-13 04:47:28.550000+00:00,,061,,,2023-09-14,23100416248,
2925443,2024-02-13 04:47:28.550000+00:00,,062,,,2023-09-19,14713402,
